rows=8433
cols=3180
(55, 2277, 151)
(55, 2739, -742)
(55, 911, -929)
(55, 1034, 808)
(55, 1035, -714)
(55, 541, 240)
(55, 1049, -629)
(55, 1460, -818)
(55, 1433, 636)
(55, 2298, 273)
(55, 1721, -796)
(55, 265, 844)
(55, 2742, 906)
(55, 790, 651)
(55, 305, -630)
(55, 1723, 997)
(55, 232, 862)
(55, 888, 321)
(55, 828, -516)
(55, 659, -1008)
(55, 761, -695)
(55, 1343, -953)
(55, 1907, -944)
(55, 322, -740)
(55, 1939, 591)
(55, 716, 296)
(55, 2416, -582)
(55, 1463, -785)
(55, 2269, 753)
(55, 1285, -780)
(55, 1345, -660)
(55, 1338, -848)
(55, 3103, -623)
(55, 2639, -932)
(55, 145, -733)
(55, 601, -240)
(55, 208, -858)
(55, 1139, -988)
(55, 1116, -246)
(55, 1032, -124)
(55, 794, -717)
(55, 995, -1005)
(55, 872, 742)
(55, 1776, -943)
(55, 2868, 825)
(55, 165, -456)
(55, 348, -241)
(55, 1987, -551)
(55, 254, -665)
(55, 10, -528)
(55, 1965, -739)
(55, 2756, -1012)
(55, 1006, 224)
(55, 1042, 800)
(55, 1366, -929)
(55, 184, -723)
(55, 1066, -879)
(55, 697, 429)
(55, 424, -985)
(55, 390, -523)
(55, 2452, -715)
(55, 1360, 784)
(55, 1268, -536)
(55, 857, -884)
(55, 1284, -531)
(55, 418, -412)
(55, 3117, -659)
(55, 1682, -497)
(55, 2809, -873)
(55, 2778, -470)
(55, 957, 321)
(55, 685, 945)
(55, 2340, 731)
(55, 553, -548)
(55, 1421, 550)
(55, 2782, -976)
(55, 1128, -1014)
(55, 1696, 766)
(55, 2627, -94)
(55, 239, 613)
(55, 917, 367)
(56, 2787, -141)
(56, 846, -792)
(56, 384, -325)
(56, 377, -775)
(56, 2194, -770)
(56, 360, -1008)
(56, 911, -581)
(56, 780, -806)
(56, 1155, -805)
(56, 440, -566)
(56, 155, -829)
(56, 2715, -730)
(56, 460, -1020)
(56, 2391, -949)
(56, 831, -386)
(58, 902, -125)
(58, 3025, -554)
(58, 2613, 397)
(58, 200, -651)
(58, 1466, -694)
(58, 2386, 38)
(58, 194, -577)
(58, 790, -61)
(58, 1557, -871)
(58, 455, -671)
(58, 1154, -653)
(58, 488, 988)
(58, 1429, 671)
(58, 2180, -785)
(58, 1224, -715)
(58, 850, -574)
(58, 2928, -892)
(58, 546, -984)
(58, 1839, -358)
(58, 1477, -696)
(58, 1698, -693)
(58, 293, 927)
(58, 914, -752)
(58, 1181, -627)
(58, 775, 962)
(58, 78, -903)
(58, 634, 554)
(58, 1679, -592)
(58, 1165, 1010)
(58, 862, 646)
(58, 1708, 178)
(58, 352, 7)
(58, 71, -882)
(58, 1455, 803)
(58, 490, -667)
(58, 1293, -464)
(58, 962, -1008)
(58, 212, 491)
(58, 1438, -521)
(58, 1384, -624)
(58, 992, -884)
(58, 960, -932)
(58, 521, -764)
(58, 156, -865)
(58, 28, -773)
(58, 647, -513)
(58, 351, -827)
(58, 1001, -709)
(58, 834, -200)
(58, 1114, 980)
(59, 362, -634)
(59, 555, 906)
(59, 688, -771)
(59, 1094, -788)
(59, 164, 556)
(59, 3118, 102)
(59, 2731, -507)
(59, 1441, -1006)
(59, 705, -981)
(59, 1958, -534)
(59, 1467, -901)
(59, 987, -642)
(59, 49, 255)
(59, 1764, 595)
(59, 2586, -337)
(59, 22, 795)
(59, 564, 967)
(59, 738, 454)
(59, 828, -543)
(59, 1121, -840)
(59, 3122, -648)
(59, 20, -651)
(59, 1136, -971)
(59, 82, -561)
(59, 747, 107)
(59, 2353, 357)
(59, 2716, -566)
(59, 1114, 429)
(59, 1427, -509)
(59, 1011, 714)
(59, 2214, -917)
(59, 1246, -685)
(59, 2190, 782)
(59, 502, -108)
(59, 10, -82)
(59, 718, -651)
(59, 3080, -776)
(59, 230, -542)
(59, 1453, 356)
(59, 1043, -988)
(59, 758, -637)
(59, 1147, -762)
(59, 450, -448)
(59, 1588, -825)
(59, 964, -293)
(59, 865, -634)
(59, 969, -510)
(59, 2256, 942)
(59, 163, 718)
(59, 1699, -533)
(59, 910, 395)
(59, 931, 695)
(59, 246, -761)
(59, 1102, -786)
(59, 1697, -741)
(59, 1712, -997)
(59, 947, 707)
(59, 2109, -689)
(59, 1455, 700)
(59, 713, -916)
(59, 861, -619)
(59, 1303, -700)
(59, 2030, -175)
(59, 143, -380)
(59, 2394, -695)
(59, 1595, 485)
(59, 376, -815)
(59, 2651, 247)
(59, 234, 770)
(59, 500, -697)
(59, 501, -1000)
(59, 235, -644)
(59, 228, -695)
(59, 866, -551)
(59, 242, -697)
(59, 431, -676)
(59, 13, -33)
(59, 837, -921)
(59, 1534, -789)
(59, 1736, -890)
(59, 1404, -728)
(59, 2550, 127)
(59, 3008, 261)
(59, 761, -539)
(59, 866, 614)
(59, 2861, -808)
(59, 197, -957)
(59, 531, 522)
(59, 817, 828)
(59, 1266, -930)
(59, 706, -533)
(59, 1419, 327)
(59, 2599, 678)
(59, 1524, 754)
(59, 673, -731)
(59, 2952, -711)
(59, 1566, -850)
(59, 116, -33)
(59, 3132, 242)
(59, 2754, -598)
(59, 539, -530)
(59, 468, -730)
(59, 2904, -603)
(59, 1086, -635)
(59, 470, -909)
(59, 548, -945)
(59, 833, -847)
(59, 197, 488)
(59, 407, -956)
(59, 1430, 339)
(59, 1133, -767)
(59, 328, -881)
(59, 1505, 145)
(59, 858, 923)
(59, 1784, 612)
(59, 1029, 416)
(59, 2639, -639)
(59, 179, -545)
(59, 1785, 143)
(59, 29, -614)
(59, 1453, -752)
(59, 117, -818)
(59, 2886, -561)
(59, 707, 754)
(59, 1216, 1005)
(59, 786, -1011)
(59, 2086, -620)
(59, 43, 257)
(59, 76, -988)
(59, 8, -1003)
(59, 192, -916)
(59, 826, -274)
(59, 676, -581)
(59, 778, -828)
(59, 640, -621)
(59, 1056, 924)
(59, 815, 957)
(59, 1450, -637)
(59, 2588, -78)
(59, 329, -862)
(59, 1027, -754)
(59, 118, -144)
(59, 679, -645)
(59, 216, 748)
(60, 1169, -575)
(60, 2788, 559)
(60, 202, -522)
(60, 1059, -621)
(60, 2265, -398)
(60, 3107, 512)
(60, 1909, -1013)
(60, 6, -622)
(60, 2877, -742)
(60, 2396, 45)
(60, 462, -130)
(60, 967, -448)
(60, 1147, -275)
(60, 2420, -895)
(60, 829, -604)
(60, 641, 521)
(60, 1320, -267)
(60, 1383, 505)
(60, 890, 357)
(60, 595, -429)
(60, 126, -980)
(60, 2997, 432)
(60, 113, 360)
(60, 1688, 655)
(60, 128, -604)
(60, 1956, -921)
(60, 1588, -427)
(60, 858, -870)
(60, 1001, -864)
(60, 3126, -869)
(60, 29, -944)
(60, 351, -563)
(60, 135, -639)
(60, 641, -103)
(60, 740, -762)
(60, 667, -602)
(60, 1625, -369)
(60, 667, -1006)
(60, 202, -837)
(60, 375, -962)
(60, 1154, -540)
(60, 1764, -786)
(60, 1270, -975)
(60, 1295, -962)
(60, 2010, -808)
(60, 2142, 557)
(60, 1102, -410)
(60, 1199, 728)
(60, 1167, -248)
(60, 949, 387)
(60, 1505, 478)
(60, 2, -599)
(60, 2763, -815)
(60, 2969, -749)
(60, 1040, -941)
(60, 2210, 150)
(60, 182, -849)
(60, 1126, -736)
(60, 621, 934)
(60, 364, 511)
(60, 2950, -959)
(60, 1548, -717)
(60, 706, -712)
(60, 534, -1012)
(60, 1523, -929)
(60, 383, -845)
(60, 251, -922)
(60, 1226, -910)
(60, 1295, 240)
(60, 2911, 154)
(60, 1503, -133)
(60, 3133, 474)
(60, 647, -835)
(60, 138, -72)
(60, 906, -137)
(60, 312, -981)
(60, 987, 284)
(60, 2931, 712)
(60, 2971, -810)
(60, 250, -825)
(60, 312, 473)
(60, 960, -721)
(60, 1260, -797)
(60, 365, 619)
(60, 1018, -567)
(60, 1172, 485)
(60, 1056, -632)
(60, 652, 261)
(60, 1251, -896)
(60, 1265, -621)
(60, 667, 420)
(60, 1174, -773)
(60, 838, -727)
(60, 348, -1000)
(60, 2526, -858)
(60, 686, -522)
(60, 580, -738)
(60, 1398, -915)
(60, 1031, 646)
(60, 969, -513)
(60, 465, -1014)
(60, 1982, 167)
(60, 408, -240)
(61, 1488, 361)
(61, 987, -898)
(61, 1222, -520)
(61, 779, 41)
(61, 627, -376)
(61, 341, -708)
(61, 410, -806)
(61, 962, 742)
(61, 911, 79)
(61, 483, 247)
(61, 1673, -1001)
(61, 2923, 866)
(61, 1576, -545)
(61, 1427, -521)
(61, 737, -572)
(61, 1362, 547)
(61, 1030, -725)
(61, 960, 853)
(61, 566, -639)
(61, 1376, -626)
(61, 618, -1006)
(61, 2147, 829)
(61, 1784, 615)
(61, 276, -671)
(61, 2228, -731)
(61, 892, -465)
(61, 1486, 542)
(61, 461, -821)
(61, 1323, -823)
(61, 656, -318)
(61, 1029, 634)
(61, 614, -399)
(61, 2712, -569)
(61, 864, -667)
(61, 773, -567)
(61, 245, -98)
(62, 1664, -404)
(62, 784, -593)
(62, 777, -889)
(62, 106, -971)
(62, 2652, -744)
(62, 3022, 307)
(62, 1119, 697)
(62, 588, -748)
(62, 1317, -695)
(62, 517, -778)
(62, 3133, 239)
(62, 1437, -724)
(62, 1199, 232)
(62, 1413, -749)
(62, 1287, 727)
(62, 29, -608)
(62, 2160, -700)
(62, 2188, -762)
(62, 794, -890)
(62, 391, -772)
(62, 916, 518)
(62, 1354, -909)
(62, 1012, 379)
(62, 92, -895)
(62, 2793, 932)
(62, 323, -1021)
(62, 171, -1002)
(62, 2837, -681)
(62, 907, 463)
(62, 1032, -416)
(62, 2346, 83)
(62, 225, -796)
(62, 1217, -816)
(62, 2255, 294)
(62, 731, 126)
(62, 749, 688)
(62, 1276, 263)
(62, 115, -527)
(62, 699, -782)
(63, 1371, -603)
(63, 156, -654)
(63, 448, 358)
(63, 495, -440)
(63, 824, -468)
(63, 1014, 925)
(63, 2948, 123)
(63, 1332, -741)
(63, 1029, 844)
(63, 1108, -608)
(63, 936, -630)
(63, 2090, 413)
(63, 2963, 65)
(63, 47, -628)
(63, 2060, 307)
(63, 1546, -996)
(63, 2579, -490)
(63, 816, 204)
(63, 887, -180)
(63, 2208, -600)
(63, 881, -283)
(63, 1179, -545)
(63, 223, -512)
(63, 1484, -39)
(63, 861, -637)
(63, 1673, 53)
(63, 404, -166)
(63, 3174, -841)
(63, 2711, -527)
(63, 1484, -643)
(63, 1663, 633)
(63, 911, 742)
(63, 1229, -956)
(63, 1032, -1009)
(63, 1100, -586)
(63, 1769, -521)
(63, 1580, 526)
(63, 348, -952)
(63, 1386, -812)
(63, 330, -23)
(63, 2540, 432)
(63, 460, -963)
(63, 863, -748)
(63, 529, -347)
(63, 666, -638)
(63, 1213, -792)
(63, 644, -691)
(63, 1503, -757)
(63, 212, -724)
(63, 2778, -971)
(63, 337, -639)
(63, 347, -886)
(63, 1060, -811)
(63, 1112, -967)
(63, 3175, 730)
(63, 2948, -1017)
(63, 718, 961)
(63, 3102, -814)
(63, 354, -815)
(63, 437, -996)
(63, 799, -821)
(63, 2017, -774)
(63, 987, -957)
(63, 357, -558)
(63, 1014, -577)
(63, 398, 592)
(63, 1321, -26)
(63, 1025, -375)
(63, 416, -721)
(63, 872, -800)
(63, 1125, 445)
(63, 303, -555)
(63, 1424, -686)
(63, 3060, -87)
(63, 2662, 234)
(63, 2312, 992)
(63, 1037, -52)
(63, 1579, 345)
(63, 1435, -823)
(63, 796, -651)
(63, 1131, -42)
(63, 1107, -715)
(63, 248, 975)
(63, 452, -564)
(63, 948, -382)
(63, 226, -656)
(63, 1271, 505)
(63, 1289, -700)
(63, 1910, 379)
(63, 868, -578)
(63, 498, -157)
(63, 949, -814)
(63, 1498, -320)
(63, 1314, 437)
(63, 477, -799)
(63, 1785, -721)
(63, 986, -631)
(63, 2408, 975)
(63, 528, -933)
(63, 2610, -618)
(63, 252, -636)
(63, 2227, -594)
(63, 1608, -654)
(63, 14, -769)
(63, 91, -936)
(63, 1327, 287)
(63, 1445, -812)
(63, 2964, -779)
(63, 2568, 321)
(63, 11, -629)
(63, 1264, -577)
(63, 1048, -548)
(63, 379, -789)
(63, 1482, -961)
(63, 372, -968)
(63, 3029, 975)
(63, 289, 196)
(63, 2089, 874)
(63, 1303, -44)
(63, 1317, -180)
(63, 186, -902)
(63, 927, 199)
(63, 1247, -797)
(63, 2420, 369)
(63, 2800, -886)
(63, 1170, -666)
(63, 2214, -801)
(63, 786, -952)
(63, 2253, -533)
(63, 291, -817)
(63, 904, -585)
(63, 244, -898)
(63, 1159, -468)
(63, 376, -785)
(63, 1569, -690)
(63, 2597, 371)
(63, 2763, -678)
(63, 73, 94)
(63, 2084, 762)
(63, 659, -702)
(63, 2742, -891)
(63, 600, -706)
(63, 670, -1005)
(63, 1719, -438)
(63, 1367, -803)
(63, 167, -984)
(63, 722, 265)
(63, 312, -861)
(63, 2455, -758)
(63, 2757, 897)
(63, 1037, -677)
(63, 704, -637)
(63, 1562, 672)
(63, 3019, -788)
(63, 262, -921)
(64, 1520, -629)
(64, 929, -545)
(64, 1335, -729)
(64, 1113, -538)
(64, 1714, 848)
(64, 2275, -643)
(64, 771, 272)
(64, 1630, -950)
(64, 820, -731)
(64, 1621, -756)
(64, 3146, -756)
(64, 663, -566)
(64, 550, 294)
(64, 653, -748)
(64, 1239, 639)
(64, 856, -262)
(64, 855, 57)
(64, 528, -1000)
(64, 408, 412)
(64, 587, -645)
(64, 407, 182)
(64, 255, 771)
(64, 125, -823)
(64, 350, -956)
(64, 672, -913)
(64, 494, -902)
(64, 654, -795)
(64, 567, -716)
(64, 397, -531)
(64, 107, -882)
(64, 1534, -670)
(64, 767, -550)
(64, 411, -962)
(64, 1903, -1015)
(64, 1204, 838)
(64, 1185, 973)
(64, 2714, -955)
(64, 826, -525)
(64, 863, -890)
(64, 884, -777)
(64, 750, -884)
(64, 853, -665)
(64, 41, 566)
(64, 2936, -688)
(64, 152, 832)
(64, 339, -752)
(64, 2449, -599)
(64, 1302, -705)
(64, 2756, -628)
(64, 1632, 61)
(64, 640, 818)
(64, 544, 662)
(64, 543, -485)
(64, 1888, -1010)
(64, 633, -752)
(64, 754, 348)
(64, 646, -794)
(64, 1393, -617)
(64, 1541, 346)
(64, 1076, -520)
(64, 851, 644)
(64, 783, -674)
(64, 342, -153)
(64, 2683, -128)
(64, 2373, 483)
(64, 573, -937)
(64, 1866, -718)
(64, 1228, -99)
(64, 632, 713)
(64, 869, 347)
(64, 746, -768)
(64, 270, 33)
(64, 728, -306)
(64, 133, -88)
(64, 290, -836)
(64, 1328, -966)
(64, 268, -866)
(64, 2616, -583)
(64, 1248, -611)
(64, 2316, -552)
(64, 368, -1014)
(64, 2800, -584)
(64, 476, -1006)
(64, 529, 680)
(64, 313, -790)
(64, 309, -829)
(64, 2283, 496)
(64, 2851, 469)
(64, 566, -280)
(64, 581, -974)
(64, 2918, -828)
(64, 314, -562)
(64, 1955, -922)
(64, 136, -84)
(64, 653, -554)
(64, 819, -969)
(64, 691, -707)
(64, 937, -496)
(64, 2462, 371)
(64, 875, -993)
(64, 408, -691)
(64, 643, -876)
(64, 3153, -645)
(64, 296, -699)
(64, 1467, -899)
(64, 1594, -622)
(64, 115, -367)
(64, 944, -518)
(64, 328, 784)
(64, 311, -625)
(64, 2945, -79)
(64, 1070, -943)
(64, 1293, -790)
(64, 1299, -813)
(64, 620, -963)
(64, 915, 313)
(64, 1457, 568)
(64, 1277, 491)
(64, 1300, -298)
(64, 1537, -977)
(64, 813, -560)
(64, 1115, -80)
(64, 957, -61)
(64, 882, -586)
(64, 1873, -523)
(64, 195, -724)
(64, 1220, -707)
(64, 1769, -881)
(64, 2176, 672)
(64, 766, -806)
(64, 3176, -688)
(64, 379, 779)
(64, 389, 324)
(64, 1136, -651)
(64, 558, -832)
(64, 952, -959)
(64, 494, -867)
(64, 2733, -257)
(64, 2263, -216)
(64, 166, -561)
(64, 952, -499)
(64, 406, -590)
(64, 295, 950)
(64, 763, -909)
(64, 3005, 960)
(64, 955, -444)
(64, 2823, -882)
(64, 809, -853)
(64, 965, 465)
(64, 88, -933)
(64, 914, -693)
(64, 2521, 696)
(64, 3024, -839)
(64, 330, 563)
(64, 603, -402)
(64, 264, 890)
(64, 1362, -536)
(64, 1166, -1012)
(64, 1696, -765)
(64, 719, 166)
(64, 137, 972)
(64, 1009, -1008)
(64, 2916, 101)
(64, 575, -76)
(64, 1603, -973)
(64, 2897, 800)
(64, 634, 990)
(64, 1481, -34)
(64, 842, -592)
(64, 1227, -858)
(64, 1378, -461)
(64, 1342, -606)
(65, 613, -535)
(65, 1198, -930)
(65, 1903, -579)
(65, 2536, -617)
(65, 1500, 961)
(65, 152, -850)
(65, 2750, -754)
(65, 1203, -687)
(65, 1708, -703)
(65, 3009, -861)
(65, 1614, -51)
(65, 1358, -734)
(65, 335, -942)
(65, 720, -290)
(65, 15, -649)
(65, 1334, -799)
(65, 122, -406)
(65, 1356, -918)
(65, 2085, -26)
(65, 768, 424)
(65, 1268, -516)
(65, 654, -881)
(65, 215, 641)
(65, 68, -818)
(65, 1390, -694)
(65, 270, -930)
(65, 665, -605)
(65, 502, -852)
(65, 798, -999)
(65, 98, -806)
(65, 2416, -959)
(65, 1174, -536)
(65, 983, -788)
(65, 2743, -697)
(66, 673, -863)
(66, 900, -607)
(66, 104, -629)
(66, 2943, -927)
(66, 1465, -883)
(66, 2970, -649)
(66, 1571, -808)
(66, 2066, -691)
(66, 1304, -975)
(66, 2921, -665)
(66, 13, 821)
(66, 2392, -615)
(66, 221, -843)
(66, 997, -992)
(66, 702, -723)
(66, 1691, 374)
(66, 2535, -733)
(66, 3041, -838)
(66, 206, -615)
(66, 2860, 10)
(66, 212, -843)
(66, 973, 284)
(66, 110, 200)
(66, 732, 107)
(66, 1145, 782)
(66, 449, 104)
(66, 1026, 665)
(66, 1491, -962)
(66, 1966, 715)
(66, 1292, 735)
(66, 3095, -645)
(66, 1867, -957)
(66, 1087, -974)
(66, 114, -634)
(66, 196, 811)
(66, 1683, 215)
(66, 307, -601)
(66, 1524, -684)
(66, 301, -553)
(66, 1244, -344)
(66, 865, -314)
(66, 763, 121)
(66, 1237, 530)
(66, 804, -165)
(66, 596, -788)
(66, 562, 969)
(66, 433, -561)
(66, 985, -560)
(66, 3114, -862)
(66, 219, -893)
(66, 807, -625)
(66, 954, -974)
(66, 587, 396)
(66, 515, -630)
(66, 1090, -136)
(66, 533, -608)
(66, 1243, 40)
(66, 252, 865)
(66, 554, 501)
(66, 1223, -879)
(66, 1572, -708)
(66, 1054, -583)
(66, 1432, -706)
(66, 2521, -270)
(66, 1649, -966)
(66, 2165, -958)
(66, 762, -540)
(66, 850, -772)
(66, 1407, -525)
(66, 1540, -1008)
(66, 361, -589)
(66, 1346, 431)
(66, 1063, -852)
(66, 581, 466)
(66, 838, -821)
(66, 230, 571)
(66, 1393, -827)
(66, 1013, -1007)
(66, 315, 10)
(66, 1148, -1004)
(66, 2621, -693)
(66, 1474, 183)
(66, 1017, -632)
(66, 2315, -881)
(66, 2112, -682)
(66, 2206, -669)
(66, 299, -381)
(66, 1729, -695)
(66, 2916, 132)
(66, 577, -750)
(66, 2121, -646)
(66, 1812, -563)
(66, 2469, 149)
(66, 261, -982)
(66, 429, -689)
(66, 1121, -905)
(66, 1380, -885)
(66, 119, 776)
(66, 2217, 577)
(66, 1077, 143)
(66, 18, -623)
(66, 745, -619)
(66, 1771, -860)
(66, 1031, -663)
(66, 214, 312)
(66, 230, -773)
(66, 1243, -633)
(66, 317, -981)
(66, 676, -788)
(66, 150, 375)
(66, 1340, -781)
(66, 1132, 527)
(66, 282, -690)
(66, 938, 729)
(66, 2638, -612)
(67, 1518, -767)
(67, 1545, -810)
(67, 1689, -790)
(67, 860, 25)
(67, 269, -201)
(67, 1365, -710)
(67, 1584, -661)
(67, 1820, -736)
(67, 697, -977)
(67, 1403, -949)
(67, 132, -378)
(67, 289, 826)
(67, 1106, -584)
(67, 2566, -628)
(67, 49, -820)
(67, 540, 753)
(67, 93, -819)
(67, 1555, 116)
(67, 1453, 266)
(68, 1700, -684)
(68, 2255, 296)
(68, 1221, -592)
(68, 2853, -843)
(68, 1282, 353)
(68, 1179, 340)
(68, 75, -886)
(68, 99, -816)
(68, 784, -949)
(68, 1417, -954)
(68, 753, 593)
(68, 427, -802)
(68, 13, -1003)
(68, 8, -53)
(68, 2801, -617)
(68, 1303, -844)
(68, 1401, 364)
(68, 1525, 152)
(69, 1050, -793)
(69, 1255, -602)
(69, 2018, 595)
(69, 1942, -710)
(69, 711, -900)
(69, 1557, 786)
(69, 1818, -79)
(69, 835, -546)
(69, 2572, -613)
(69, 181, -310)
(69, 86, -211)
(69, 964, -1017)
(69, 504, 161)
(69, 2054, -639)
(69, 298, -889)
(69, 198, -926)
(69, 2665, -717)
(69, 1860, -731)
(69, 3177, 310)
(69, 1279, -693)
(69, 356, -918)
(69, 1447, -757)
(69, 678, -344)
(69, 273, 933)
(69, 2058, -593)
(69, 1544, -958)
(69, 2718, 69)
(69, 1764, -510)
(69, 37, 860)
(69, 571, -515)
(69, 2962, -933)
(69, 1009, 115)
(69, 1565, -841)
(69, 2268, -11)
(69, 687, 515)
(69, 1218, -871)
(69, 2244, -613)
(69, 2523, -66)
(69, 1898, 192)
(69, 428, -292)
(69, 3151, -872)
(69, 1543, -756)
(69, 1015, -919)
(69, 1104, -762)
(69, 895, 124)
(69, 1486, 224)
(69, 2423, 188)
(69, 1353, -563)
(69, 270, -836)
(69, 1052, -105)
(69, 1040, 768)
(69, 2518, -746)
(69, 249, -769)
(69, 1069, -863)
(69, 1204, 531)
(69, 272, -964)
(69, 440, -730)
(69, 928, -710)
(69, 848, 938)
(69, 421, 968)
(69, 2296, -576)
(69, 3094, -564)
(69, 2322, 655)
(69, 119, 587)
(69, 2318, -906)
(69, 2615, -646)
(69, 2333, -803)
(69, 891, -253)
(69, 1994, -1013)
(69, 3035, 522)
(69, 1317, 205)
(69, 730, -922)
(69, 2495, -900)
(69, 704, -725)
(69, 699, -870)
(69, 321, -839)
(69, 2991, -256)
(69, 874, -759)
(69, 1364, -387)
(69, 254, -761)
(69, 2763, -1008)
(69, 1001, -817)
(69, 1239, -980)
(69, 668, -727)
(69, 1475, 444)
(69, 3000, -653)
(69, 1450, -684)
(69, 177, 661)
(69, 2908, 432)
(69, 1205, -654)
(69, 971, -566)
(69, 2470, -651)
(69, 706, 632)
(69, 627, 288)
(69, 1676, -755)
(69, 247, -938)
(69, 1443, -834)
(69, 1120, -748)
(69, 1519, -585)
(69, 451, 70)
(69, 97, -756)
(69, 2000, 146)
(69, 1147, 963)
(69, 964, -906)
(69, 855, -812)
(69, 548, -570)
(70, 1367, -149)
(70, 58, -969)
(70, 3031, -550)
(70, 1535, -922)
(70, 3157, -590)
(70, 1378, -763)
(70, 2393, -774)
(70, 427, -278)
(70, 5, -911)
(70, 1135, -628)
(70, 69, -895)
(70, 326, 122)
(70, 271, -709)
(70, 2695, -309)
(70, 199, -564)
(70, 764, 755)
(70, 2018, -855)
(70, 266, -892)
(70, 95, -635)
(70, 343, -624)
(70, 1317, -735)
(70, 491, -773)
(70, 1078, -791)
(70, 1064, -697)
(70, 2136, 425)
(70, 405, -621)
(70, 2569, -393)
(70, 965, -731)
(70, 1827, -593)
(70, 490, 44)
(70, 1078, -685)
(70, 478, -859)
(70, 1476, -864)
(70, 1451, 614)
(70, 1867, -627)
(70, 1123, -705)
(70, 515, -578)
(70, 633, -905)
(70, 1536, -683)
(70, 1414, -897)
(70, 1399, -1003)
(70, 902, 224)
(70, 2944, -896)
(70, 1318, -472)
(70, 2498, 312)
(70, 1493, -940)
(70, 196, -54)
(70, 249, -758)
(70, 1512, -686)
(70, 1080, -1005)
(70, 2398, 961)
(70, 936, 307)
(70, 2881, -959)
(70, 806, -85)
(70, 399, 179)
(70, 1123, -749)
(70, 995, -333)
(70, 759, -575)
(70, 1255, -210)
(70, 2355, -760)
(70, 1017, -189)
(70, 876, 662)
(70, 51, 505)
(70, 865, -782)
(70, 1156, -837)
(70, 524, -653)
(70, 1397, -441)
(70, 3124, 222)
(70, 668, -967)
(70, 1407, -564)
(70, 453, 271)
(70, 892, -642)
(70, 592, -878)
(70, 2640, 380)
(70, 909, -736)
(70, 1273, -604)
(70, 662, 567)
(70, 2204, 759)
(70, 484, 893)
(70, 184, 716)
(70, 988, -749)
(70, 814, -864)
(70, 2068, 228)
(70, 3082, 306)
(70, 1254, -662)
(70, 2959, -704)
(70, 2713, 105)
(70, 1389, -197)
(70, 348, 518)
(70, 1376, -1019)
(70, 1718, -601)
(70, 520, -755)
(70, 684, -382)
(70, 520, 156)
(70, 1542, -590)
(70, 2821, -582)
(70, 486, -906)
(70, 626, -847)
(70, 985, 802)
(70, 908, -720)
(70, 1499, -335)
(70, 1585, -1006)
(70, 469, -461)
(70, 562, -927)
(70, 82, -601)
(70, 1232, -444)
(70, 939, 636)
(70, 2763, -644)
(70, 2, -454)
(70, 411, -833)
(70, 3024, -698)
(70, 1525, 845)
(70, 1776, -3)
(70, 1354, 743)
(70, 2203, -525)
(70, 1070, -396)
(70, 317, 428)
(70, 514, -606)
(70, 394, -878)
(70, 1067, -162)
(70, 1798, -693)
(70, 1004, -707)
(70, 101, 822)
(70, 570, 233)
(70, 1204, -633)
(70, 1941, -958)
(70, 2503, -873)
(70, 586, -990)
(70, 171, -739)
(70, 557, -714)
(70, 1792, 884)
(70, 210, -689)
(70, 272, -668)
(70, 2479, -603)
(70, 1433, 359)
(70, 1580, -674)
(70, 1350, 624)
(70, 933, -539)
(70, 1362, -582)
(70, 1314, -876)
(70, 1890, -657)
(70, 2149, -922)
(70, 2309, -908)
(70, 712, -377)
(70, 1565, 797)
(70, 1178, 214)
(70, 3168, -948)
(70, 351, -953)
(70, 127, -954)
(70, 1149, -837)
(70, 2661, 307)
(70, 872, -873)
(70, 690, 659)
(70, 960, -519)
(70, 2533, -988)
(70, 334, -736)
(70, 611, 327)
(70, 211, -765)
(70, 1126, -937)
(70, 1037, -365)
(70, 1164, -761)
(70, 952, -729)
(70, 324, -753)
(70, 866, -392)
(70, 1131, -606)
(70, 1485, -869)
(70, 192, -128)
(71, 330, -717)
(71, 1122, -250)
(71, 1335, -561)
(71, 2139, -722)
(71, 847, -563)
(71, 532, -724)
(71, 722, -949)
(71, 77, -785)
(71, 598, -705)
(71, 997, -653)
(71, 1042, -600)
(71, 1295, -157)
(71, 246, -567)
(71, 107, -562)
(71, 243, 1)
(71, 966, -684)
(71, 85, -516)
(71, 468, 1009)
(71, 1084, 983)
(71, 473, -896)
(71, 1009, -764)
(71, 1168, -787)
(71, 2411, 20)
(71, 634, -730)
(71, 250, -675)
(71, 972, 455)
(71, 607, -249)
(71, 2539, -971)
(71, 1130, -944)
(71, 251, -654)
(71, 600, -873)
(71, 202, -788)
(71, 1470, 474)
(71, 849, -985)
(71, 81, -852)
(71, 1185, 600)
(71, 1999, -420)
(71, 927, 456)
(71, 1341, -740)
(71, 1288, -866)
(71, 439, 359)
(71, 1339, -924)
(71, 827, -421)
(71, 1749, -643)
(71, 1495, 883)
(71, 942, -618)
(71, 1206, -40)
(71, 761, -969)
(71, 1501, -715)
(71, 532, -644)
(72, 1516, -711)
(72, 1260, 197)
(72, 829, -786)
(72, 1488, -599)
(72, 3124, -695)
(72, 1470, -19)
(72, 958, -991)
(72, 1484, -6)
(72, 1210, 674)
(72, 153, -887)
(72, 236, 888)
(72, 1517, -529)
(72, 3053, -640)
(72, 237, -92)
(72, 882, -884)
(73, 1497, -569)
(73, 477, -502)
(73, 616, -175)
(73, 241, -798)
(73, 2130, -603)
(73, 215, -544)
(73, 905, -805)
